*** Booting nRF Connect SDK v3.0.2-89ba1294ac9b ***
*** Using Zephyr OS v4.0.99-f791c49f492c ***
[00:00:00.000,335] [0m<inf> imu_replay_test: IMU_REPLAY_TEST_START[0m
[00:00:00.000,549] [0m<inf> imu_bsp: LSM6DSV16BX WHO_AM_I Value: 113[0m
[00:00:00.001,373] [0m<inf> imu: Thread running[0m
[00:00:00.001,373] [0m<inf> imu: Applying new configuration[0m
[00:00:00.002,563] [0m<inf> imu_replay_test: IMU_REPLAY_CONFIGURED odr=60[0m
[00:00:00.002,746] [0m<inf> imu_replay_test: FILTER_INITIALIZED odr=60[0m
[00:00:00.002,838] [0m<inf> imu_replay_test: IMU_REPLAY_DATA_START[0m
acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
QUAT,190,3185,-0.33734259,0.852391005,0.000955253548,0.399535596
QUAT,191,3202,-0.337526768,0.852496207,0.000965465675,0.399155617
QUAT,192,3219,-0.337790668,0.852535129,0.000794445456,0.398849428
QUAT,193,3235,-0.338060707,0.85243696,0.000465749094,0.39883092
QUAT,194,3252,-0.338396251,0.852029681,0.000175411958,0.399416536
QUAT,195,3269,-0.33886978,0.851214707,3.91937683e-05,0.400750279
QUAT,196,3285,-0.339449197,0.850345016,-0.000106740408,0.40210411
QUAT,197,3302,-0.339987308,0.849702597,-0.000387310807,0.403006375
QUAT,198,3319,-0.340330422,0.84937197,-0.000786536373,0.403412938
QUAT,199,3335,-0.340572149,0.849205077,-0.00122169685,0.403559089
QUAT,200,3352,-0.340860814,0.84902066,-0.00159369688,0.40370211
QUAT,201,3369,-0.341383576,0.848799348,-0.00193971186,0.403724372
QUAT,202,3385,-0.342077643,0.848668098,-0.0024158617,0.403410047
QUAT,203,3402,-0.342805415,0.84856838,-0.00299860165,0.40299803
QUAT,204,3419,-0.343534917,0.848409712,-0.00370534603,0.402704418
QUAT,205,3435,-0.344242573,0.848105311,-0.00437512156,0.402734905
QUAT,206,3452,-0.344947815,0.847730577,-0.00481502991,0.402915537
QUAT,207,3469,-0.345694393,0.847587466,-0.00517145125,0.402572244
QUAT,208,3485,-0.346518129,0.847725093,-0.00534604583,0.401570708
QUAT,209,3502,-0.347337782,0.848125637,-0.00531853875,0.400014073
QUAT,210,3519,-0.348059118,0.848799944,-0.00510787684,0.397953898
QUAT,211,3535,-0.348638386,0.849533081,-0.00473416038,0.395881802
QUAT,212,3552,-0.349070251,0.850231886,-0.00421861093,0.394002557
QUAT,213,3569,-0.34933126,0.850844204,-0.00356594846,0.392452627
QUAT,214,3585,-0.349327683,0.851527035,-0.00286185625,0.390978038
QUAT,215,3602,-0.349119216,0.852257252,-0.00218931376,0.389575034
QUAT,216,3619,-0.348847121,0.852966964,-0.00163661584,0.388266116
QUAT,217,3635,-0.348568231,0.853582501,-0.00121083378,0.38716355
QUAT,218,3652,-0.348217487,0.854034722,-0.000830459874,0.386482745
QUAT,219,3669,-0.3478055,0.854266226,-0.000434512913,0.386342317
QUAT,220,3685,-0.347348779,0.854385912,-1.2192153e-05,0.386488944
QUAT,221,3702,-0.346633166,0.854653597,0.000275835919,0.3865394
QUAT,222,3719,-0.345827639,0.854862392,0.000554639963,0.386798859
QUAT,223,3735,-0.345294327,0.854671538,0.000976088806,0.387695163
QUAT,224,3752,-0.345053643,0.854390085,0.00126256247,0.38852796
QUAT,225,3769,-0.344999939,0.85409075,0.00141210807,0.389232785
QUAT,226,3785,-0.345030606,0.853931546,0.00139250106,0.389555246
QUAT,227,3802,-0.344951868,0.854013503,0.00121856912,0.389445603
